Time,SP,PV,OP,error
569,-0.99994,0.6003,-0.2841,-0.6003
570,-0.99994,0.71688,-0.21022,-0.71688
571,-0.99994,0.8059,-0.099373,-0.8059
572,-0.99994,0.78259,-0.13634,-0.78259
573,-0.99994,0.74655,-0.13634,-0.74655
574,-0.99994,0.83558,-0.099373,-0.83558
575,-0.99994,0.65753,-0.17325,-0.65753
576,-0.99994,0.74655,-0.099373,-0.74655
577,-0.99994,0.57698,-0.21022,-0.57698
578,-0.99994,0.84193,-0.062402,-0.84193
579,-0.99994,0.94579,0.048378,-0.94579
580,-0.99994,0.69568,-0.099373,-0.69568
581,-0.99994,0.96063,0.048378,-0.96063
582,-0.99994,0.62997,-0.099373,-0.62997
583,-0.99994,0.58546,-0.13634,-0.58546
584,-0.99994,0.55579,-0.17325,-0.55579
585,-0.99994,0.79106,-0.025497,-0.79106
586,-0.99994,0.84193,0.048378,-0.84193
587,-0.99994,0.64269,-0.062402,-0.64269
588,-0.99994,0.83558,0.048378,-0.83558
589,-0.99994,0.66601,-0.025497,-0.66601
590,-0.99994,0.71052,0.011474,-0.71052
591,-0.99994,0.61514,-0.062402,-0.61514
592,-0.99994,0.81226,0.08535,-0.81226
593,-0.99994,0.8271,0.12225,-0.8271
594,-0.99994,0.88009,0.15923,-0.88009
595,-0.99994,1.1726,0.34395,-1.1726
596,-0.99994,0.88645,0.19613,-0.88645
597,-0.99994,0.97547,0.27007,-0.97547
598,-0.99994,0.93732,0.27007,-0.93732
599,-0.99994,1.2913,0.4917,-1.2913
600,-0.99994,1.1069,0.38085,-1.1069
601,-0.99994,1.2553,0.4917,-1.2553
602,-0.99994,0.96699,0.30698,-0.96699
603,-0.99994,1.2319,0.5286,-1.2319
604,-0.99994,1.0263,0.38085,-1.0263
605,-0.99994,1.056,0.45473,-1.056
606,-0.99994,1.0412,0.45473,-1.0412
607,-0.99994,0.99667,0.41782,-0.99667
608,-0.99994,1.3867,0.71333,-1.3867
609,-0.99994,1.3061,0.63945,-1.3061
610,-0.99994,1.1514,0.60255,-1.1514
611,-0.99994,1.1811,0.60255,-1.1811
612,-0.99994,1.4524,0.82417,-1.4524
613,-0.99994,1.2319,0.67642,-1.2319
614,-0.99994,1.1959,0.67642,-1.1959
615,-0.99994,1.2913,0.7503,-1.2913
616,-0.99994,1.3951,0.86108,-1.3951
617,-0.99994,1.4672,0.89805,-1.4672
618,-0.99994,1.3506,0.86108,-1.3506
619,-0.99994,1.0051,0.63945,-1.0051
620,-0.99994,1.1599,0.7872,-1.1599
621,-0.99994,1.02,0.67642,-1.02
622,-0.99994,1.02,0.67642,-1.02
623,-0.99994,1.056,0.7503,-1.056
624,-0.99994,1.145,0.7872,-1.145
625,-0.99994,1.1662,0.86108,-1.1662
626,-0.99994,1.1217,0.82417,-1.1217
627,-0.99994,1.1069,0.86108,-1.1069
628,-0.99994,1.1154,0.86108,-1.1154
629,-0.99994,1.1217,0.86108,-1.1217
630,-0.99994,1.056,0.86108,-1.056
631,-0.99994,1.0475,0.86108,-1.0475
632,-0.99994,0.96063,0.82417,-0.96063
633,-0.99994,0.91612,0.82417,-0.91612
634,-0.99994,1.1874,0.97193,-1.1874
635,-0.99994,1.0709,0.93502,-1.0709
636,-0.99994,1.145,0.97193,-1.145
637,-0.99994,0.90764,0.86108,-0.90764
638,-0.99994,1.2765,1.1195,-1.2765
639,-0.99994,1.2765,1.1195,-1.2765
640,-0.99994,1.1069,1.0458,-1.1069
641,-0.99994,1.2404,1.1195,-1.2404
642,-0.99994,1.3803,1.2305,-1.3803
643,-0.99994,1.2913,1.1933,-1.2913
644,-0.99994,1.2553,1.1933,-1.2553
645,-0.99994,1.3061,1.2305,-1.3061
646,-0.99994,1.3803,1.3043,-1.3803
647,-0.99994,1.2913,1.2678,-1.2913
648,-0.99994,1.1366,1.1933,-1.1366
649,-0.99994,1.1514,1.2305,-1.1514
650,-0.99994,1.2468,1.2678,-1.2468
651,-0.99994,1.145,1.2305,-1.145
652,-0.99994,1.0709,1.1933,-1.0709
653,-0.99994,1.2107,1.3416,-1.2107
654,-0.99994,0.95215,1.1567,-0.95215
655,-0.99994,1.1366,1.3043,-1.1366
656,-0.99994,1.1069,1.3043,-1.1069
657,-0.99994,1.0857,1.2678,-1.0857
658,-0.99994,0.88009,1.1933,-0.88009
659,-0.99994,1.0327,1.3043,-1.0327
660,-0.99994,0.95215,1.2305,-0.95215
661,-0.99994,1.1726,1.4154,-1.1726
662,-0.99994,0.92248,1.2678,-0.92248
663,-0.99994,1.0051,1.3416,-1.0051
664,-0.99994,0.8271,1.2305,-0.8271
665,-0.99994,0.98183,1.3416,-0.98183
666,-0.99994,1.0412,1.4154,-1.0412
667,-0.99994,0.94579,1.3416,-0.94579
668,-0.99994,0.82074,1.2678,-0.82074
669,-0.99994,1.02,1.4154,-1.02
670,-0.99994,1.0857,1.452,-1.0857
671,-0.99994,1.0263,1.4154,-1.0263
672,-0.99994,0.8271,1.3416,-0.8271
673,-0.99994,0.91612,1.4154,-0.91612
674,-0.99994,1.1726,1.6002,-1.1726
675,-0.99994,0.94579,1.452,-0.94579
676,-0.99994,0.90764,1.4154,-0.90764
677,-0.99994,0.74655,1.3781,-0.74655
678,-0.99994,0.88645,1.452,-0.88645
679,-0.99994,0.8059,1.4154,-0.8059
680,-0.99994,0.78259,1.3781,-0.78259
681,-0.99994,1.0624,1.6002,-1.0624
682,-0.99994,0.6215,1.3416,-0.6215
683,-0.99994,0.75503,1.4154,-0.75503
684,-0.99994,0.71052,1.4154,-0.71052
685,-0.99994,0.45193,1.2678,-0.45193
686,-0.99994,0.8059,1.4892,-0.8059
687,-0.99994,0.63633,1.3781,-0.63633
688,-0.99994,0.74019,1.4892,-0.74019
689,-0.99994,0.71688,1.452,-0.71688
690,-0.99994,0.57063,1.3781,-0.57063
691,-0.99994,0.54731,1.3416,-0.54731
692,-0.99994,0.54731,1.3416,-0.54731
693,-0.99994,0.45193,1.3416,-0.45193
694,-0.99994,0.49008,1.3416,-0.49008
695,-0.99994,0.4159,1.3043,-0.4159
696,-0.99994,0.40106,1.3043,-0.40106
697,-0.99994,0.71052,1.4892,-0.71052
698,-0.99994,0.52611,1.4154,-0.52611
699,-0.99994,0.5028,1.4154,-0.5028
700,-0.99994,0.35019,1.3043,-0.35019
701,-0.99994,0.44557,1.3781,-0.44557
702,-0.99994,0.57698,1.452,-0.57698
703,-0.99994,0.45193,1.3781,-0.45193
704,-0.99994,0.62997,1.5258,-0.62997
705,-0.99994,0.44557,1.4154,-0.44557
706,-0.99994,0.22513,1.2678,-0.22513
707,-0.99994,0.07676,1.1567,-0.07676
708,-0.99994,0.24633,1.2678,-0.24633
709,-0.99994,0.29084,1.3043,-0.29084
710,-0.99994,0.276,1.3043,-0.276
711,-0.99994,0.12763,1.1933,-0.12763
712,-0.99994,0.28236,1.3416,-0.28236
713,-0.99994,0.017411,1.1567,-0.017411
714,-0.99994,0.097956,1.2305,-0.097956
715,-0.99994,0.38622,1.4154,-0.38622
716,-0.99994,-0.012263,1.1567,0.012263
717,-0.99994,-0.077971,1.1195,0.077971
718,-0.99994,-0.20303,1.0458,0.20303
719,-0.99994,0.070401,1.1933,-0.070401
720,-0.99994,-0.16699,1.0458,0.16699
721,-0.99994,0.097956,1.2305,-0.097956
722,-0.99994,-0.077971,1.1195,0.077971
723,-0.99994,0.19546,1.2678,-0.19546
724,-0.99994,0.011052,1.1567,-0.011052
725,-0.99994,0.032248,1.1933,-0.032248
726,-0.99994,-0.08433,1.1195,0.08433
727,-0.99994,-0.14368,1.0829,0.14368
728,-0.99994,-0.0037849,1.1567,0.0037849
729,-0.99994,-0.17335,1.0458,0.17335
730,-0.99994,-0.17971,1.0089,0.17971
731,-0.99994,-0.077971,1.0829,0.077971
732,-0.99994,0.011052,1.1195,-0.011052
733,-0.99994,-0.18819,1.0089,0.18819
734,-0.99994,-0.3196,0.93502,0.3196
735,-0.99994,-0.29841,0.93502,0.29841
736,-0.99994,0.047085,1.1567,-0.047085
737,-0.99994,-0.27721,0.93502,0.27721
738,-0.99994,-0.36412,0.89805,0.36412
739,-0.99994,-0.38743,0.86108,0.38743
740,-0.99994,-0.24754,0.97193,0.24754
741,-0.99994,-0.54216,0.7872,0.54216
742,-0.99994,-0.51885,0.7503,0.51885
743,-0.99994,-0.37895,0.86108,0.37895
744,-0.99994,-0.49765,0.7872,0.49765
745,-0.99994,-0.41711,0.82417,0.41711
746,-0.99994,-0.68841,0.63945,0.68841
747,-0.99994,-0.60787,0.71333,0.60787
748,-0.99994,-0.69689,0.60255,0.69689
749,-0.99994,-0.48917,0.7503,0.48917
750,-0.99994,-0.65874,0.63945,0.65874
751,-0.99994,-0.83467,0.5286,0.83467
752,-0.99994,-0.70961,0.56558,0.70961
753,-0.99994,-0.6439,0.60255,0.6439
754,-0.99994,-0.58455,0.63945,0.58455
755,-0.99994,-0.35776,0.7872,0.35776
756,-0.99994,-0.66722,0.56558,0.66722
757,-0.99994,-0.69689,0.5286,0.69689
758,-0.99994,-0.73929,0.4917,0.73929
759,-0.99994,-0.59939,0.60255,0.59939
760,-0.99994,-0.62271,0.5286,0.62271
761,-0.99994,-0.85798,0.38085,0.85798
762,-0.99994,-0.77744,0.45473,0.77744
763,-0.99994,-0.68841,0.4917,0.68841
764,-0.99994,-0.76896,0.41782,0.76896
765,-0.99994,-0.75412,0.41782,0.75412
766,-0.99994,-0.58455,0.5286,0.58455
767,-0.99994,-0.82195,0.38085,0.82195
768,-0.99994,-0.54852,0.5286,0.54852
769,-0.99994,-0.7626,0.38085,0.7626
770,-0.99994,-0.68206,0.41782,0.68206
771,-0.99994,-0.77744,0.34395,0.77744
772,-0.99994,-1.1017,0.12225,1.1017
773,-0.99994,-0.8495,0.30698,0.8495
774,-0.99994,-0.93853,0.19613,0.93853
775,-0.99994,-0.93217,0.19613,0.93217
776,-0.99994,-0.7838,0.30698,0.7838
777,-0.99994,-1.1378,0.048378,1.1378
778,-0.99994,-0.75412,0.27007,0.75412
779,-0.99994,-1.0191,0.12225,1.0191
780,-0.99994,-0.90249,0.15923,0.90249
781,-0.99994,-0.8495,0.19613,0.8495
782,-0.99994,-1.3073,-0.099373,1.3073
783,-0.99994,-1.2183,-0.099373,1.2183
784,-0.99994,-1.3222,-0.13634,1.3222
785,-0.99994,-0.36412,0.41782,0.36412
786,-0.99994,-1.2628,-0.13634,1.2628
787,-0.99994,-1.0276,0.011474,1.0276
788,-0.99994,-1.2332,-0.17325,1.2332
789,-0.99994,-1.3879,-0.2841,1.3879
790,-0.99994,-1.4472,-0.35797,1.4472
791,-0.99994,-1.2989,-0.24713,1.2989
792,-0.99994,-1.1526,-0.21022,1.1526
793,-0.99994,-1.0869,-0.13634,1.0869
794,-0.99994,-1.3285,-0.35797,1.3285
795,-0.99994,-1.4981,-0.43185,1.4981
796,-0.99994,-1.4769,-0.46882,1.4769
797,-0.99994,-1.2395,-0.321,1.2395
798,-0.99994,-1.2692,-0.39488,1.2692
799,-0.99994,-1.4239,-0.46882,1.4239
800,-0.99994,-1.3222,-0.43185,1.3222
801,-0.99994,-1.4176,-0.50572,1.4176
802,-0.99994,-1.674,-0.69045,1.674
803,-0.99994,-1.6677,-0.69045,1.6677
804,-0.99994,-1.6316,-0.72735,1.6316
805,-0.99994,-1.6889,-0.80129,1.6889
806,-0.99994,-1.3942,-0.61657,1.3942
807,-0.99994,-1.4091,-0.65348,1.4091
808,-0.99994,-1.5278,-0.72735,1.5278
809,-0.99994,-1.5045,-0.76432,1.5045
810,-0.99994,-1.7334,-0.91207,1.7334
811,-0.99994,-1.4833,-0.76432,1.4833
812,-0.99994,-1.4091,-0.76432,1.4091
813,-0.99994,-1.5935,-0.87517,1.5935
814,-0.99994,-1.4027,-0.80129,1.4027
815,-0.99994,-1.5935,-0.91207,1.5935
816,-0.99994,-1.6528,-0.98595,1.6528
817,-0.99994,-1.4769,-0.87517,1.4769
818,-0.99994,-1.4621,-0.91207,1.4621
819,-0.99994,-1.5341,-0.98595,1.5341
820,-0.99994,-1.7779,-1.1338,1.7779
821,-0.99994,-1.727,-1.1338,1.727
822,-0.99994,-1.549,-1.0229,1.549
823,-0.99994,-1.727,-1.1707,1.727
824,-0.99994,-1.7842,-1.2445,1.7842
825,-0.99994,-1.212,-0.91207,1.212
826,-0.99994,-1.7779,-1.2815,1.7779
827,-0.99994,-1.7419,-1.2815,1.7419
828,-0.99994,-1.6083,-1.2076,1.6083
829,-0.99994,-1.2989,-1.0598,1.2989
830,-0.99994,-1.3879,-1.1338,1.3879
831,-0.99994,-1.5574,-1.2445,1.5574
832,-0.99994,-1.4917,-1.2076,1.4917
833,-0.99994,-1.4833,-1.2445,1.4833
834,-0.99994,-1.212,-1.0968,1.212
835,-0.99994,-1.549,-1.3184,1.549
836,-0.99994,-1.3222,-1.1707,1.3222
837,-0.99994,-1.4324,-1.2815,1.4324
838,-0.99994,-1.4176,-1.2815,1.4176
839,-0.99994,-1.2332,-1.2076,1.2332
840,-0.99994,-1.5871,-1.4662,1.5871
841,-0.99994,-1.1441,-1.1707,1.1441
842,-0.99994,-1.337,-1.3554,1.337
843,-0.99994,-1.4388,-1.3923,1.4388
844,-0.99994,-1.1823,-1.2815,1.1823
845,-0.99994,-1.3285,-1.3923,1.3285
846,-0.99994,-1.248,-1.3184,1.248
847,-0.99994,-1.284,-1.3923,1.284
848,-0.99994,-1.1378,-1.2815,1.1378
849,-0.99994,-1.0572,-1.2815,1.0572
850,-0.99994,-1.3518,-1.4662,1.3518
851,-0.99994,-1.248,-1.4293,1.248
852,-0.99994,-0.86434,-1.2076,0.86434
853,-0.99994,-0.9894,-1.2815,0.9894
854,-0.99994,-0.84315,-1.2076,0.84315
855,-0.99994,-1.284,-1.5031,1.284
856,-0.99994,-1.0636,-1.3923,1.0636
857,-0.99994,-1.0191,-1.3554,1.0191
858,-0.99994,-0.92369,-1.3184,0.92369
859,-0.99994,-1.3073,-1.577,1.3073
860,-0.99994,-1.1145,-1.4662,1.1145
861,-0.99994,-0.59939,-1.1707,0.59939
862,-0.99994,-0.93853,-1.3923,0.93853
863,-0.99994,-0.69689,-1.2445,0.69689
864,-0.99994,-0.81347,-1.3184,0.81347
865,-0.99994,-0.9682,-1.4293,0.9682
866,-0.99994,-1.0636,-1.5031,1.0636
867,-0.99994,-0.77744,-1.3184,0.77744
868,-0.99994,-0.90249,-1.4293,0.90249
869,-0.99994,-0.73929,-1.3554,0.73929
870,-0.99994,-0.5782,-1.2445,0.5782
871,-0.99994,-0.73929,-1.3923,0.73929
872,-0.99994,-0.71809,-1.3554,0.71809
873,-0.99994,-0.8495,-1.4293,0.8495
874,-0.99994,-0.41711,-1.1707,0.41711
875,-0.99994,-0.83467,-1.4662,0.83467
876,-0.99994,-0.49765,-1.2445,0.49765
877,-0.99994,-0.77744,-1.4293,0.77744
878,-0.99994,-0.75412,-1.4293,0.75412
879,-0.99994,-0.68841,-1.4293,0.68841
880,-0.99994,-0.60787,-1.3554,0.60787
881,-0.99994,-0.72445,-1.4293,0.72445
882,-0.99994,-0.68841,-1.4293,0.68841
883,-0.99994,-0.30477,-1.2076,0.30477
884,-0.99994,-0.54216,-1.3554,0.54216
885,-0.99994,-0.39379,-1.2815,0.39379
886,-0.99994,-0.43194,-1.2815,0.43194
887,-0.99994,-0.29841,-1.2076,0.29841
888,-0.99994,-0.48281,-1.3184,0.48281
889,-0.99994,-0.38743,-1.3184,0.38743
890,-0.99994,-0.37259,-1.2815,0.37259
891,-0.99994,-0.37895,-1.2815,0.37895
892,-0.99994,-0.50401,-1.3923,0.50401
893,-0.99994,-0.34292,-1.2815,0.34292
894,-0.99994,-0.49765,-1.3554,0.49765
895,-0.99994,-0.40227,-1.3184,0.40227
896,-0.99994,-0.35776,-1.3184,0.35776
897,-0.99994,-0.2327,-1.2445,0.2327
898,-0.99994,-0.3196,-1.2815,0.3196
899,-0.99994,-0.40863,-1.3554,0.40863
900,-0.99994,-0.19455,-1.2076,0.19455
901,-0.99994,-0.26873,-1.2815,0.26873
902,-0.99994,-0.2327,-1.2445,0.2327
903,-0.99994,-0.18819,-1.2076,0.18819
904,-0.99994,0.061923,-1.0598,-0.061923
905,-0.99994,0.02589,-1.0968,-0.02589
906,-0.99994,-0.15216,-1.2076,0.15216
907,-0.99994,-0.12248,-1.1707,0.12248
908,-0.99994,-0.12884,-1.1707,0.12884
909,-0.99994,0.10643,-1.0229,-0.10643
910,-0.99994,-0.039818,-1.1338,0.039818
911,-0.99994,0.13611,-1.0229,-0.13611
912,-0.99994,-0.054655,-1.1338,0.054655
913,-0.99994,0.34171,-0.87517,-0.34171
914,-0.99994,0.23785,-0.94905,-0.23785
915,-0.99994,0.20182,-0.98595,-0.20182
916,-0.99994,0.10643,-1.0229,-0.10643
917,-0.99994,0.24633,-0.94905,-0.24633
918,-0.99994,0.24633,-0.94905,-0.24633
919,-0.99994,0.34171,-0.87517,-0.34171
920,-0.99994,0.44557,-0.80129,-0.44557
921,-0.99994,0.18062,-0.98595,-0.18062
922,-0.99994,0.26752,-0.87517,-0.26752
923,-0.99994,0.39258,-0.80129,-0.39258
924,-0.99994,0.33535,-0.8382,-0.33535
925,-0.99994,0.51764,-0.72735,-0.51764
926,-0.99994,0.69568,-0.61657,-0.69568
927,-0.99994,0.37138,-0.8382,-0.37138
928,-0.99994,0.58546,-0.65348,-0.58546
929,-0.99994,0.55579,-0.69045,-0.55579
930,-0.99994,0.61514,-0.65348,-0.61514
931,-0.99994,0.57698,-0.65348,-0.57698
932,-0.99994,0.63633,-0.61657,-0.63633
933,-0.99994,0.56215,-0.61657,-0.56215
934,-0.99994,0.26116,-0.8382,-0.26116
935,-0.99994,0.49644,-0.69045,-0.49644
936,-0.99994,0.67237,-0.5796,-0.67237
937,-0.99994,0.71688,-0.54269,-0.71688
938,-0.99994,0.59182,-0.5796,-0.59182
939,-0.99994,0.63633,-0.54269,-0.63633
940,-0.99994,0.6872,-0.50572,-0.6872
941,-0.99994,0.6872,-0.50572,-0.6872
942,-0.99994,0.60666,-0.54269,-0.60666
943,-0.99994,0.52611,-0.5796,-0.52611
944,-0.99994,0.8271,-0.39488,-0.8271
945,-0.99994,0.6872,-0.46882,-0.6872
946,-0.99994,0.65753,-0.46882,-0.65753
947,-0.99994,0.56215,-0.50572,-0.56215
948,-0.99994,0.4816,-0.5796,-0.4816
949,-0.99994,0.66601,-0.46882,-0.66601
950,-0.99994,0.71052,-0.39488,-0.71052
951,-0.99994,0.99031,-0.21022,-0.99031
952,-0.99994,0.6872,-0.39488,-0.6872
953,-0.99994,0.8059,-0.2841,-0.8059
954,-0.99994,0.73172,-0.35797,-0.73172
955,-0.99994,0.59182,-0.43185,-0.59182
956,-0.99994,0.8059,-0.2841,-0.8059
957,-0.99994,0.71688,-0.321,-0.71688
958,-0.99994,0.81226,-0.24713,-0.81226
959,-0.99994,0.88645,-0.21022,-0.88645
960,-0.99994,0.85041,-0.21022,-0.85041
961,-0.99994,1.2701,0.08535,-1.2701
962,-0.99994,1.0772,-0.062402,-1.0772
963,-0.99994,1.056,-0.025497,-1.056
964,-0.99994,1.0051,-0.062402,-1.0051
965,-0.99994,0.97547,-0.025497,-0.97547
966,-0.99994,1.1302,0.048378,-1.1302
967,-0.99994,1.0115,-0.025497,-1.0115
968,-0.99994,1.1514,0.12225,-1.1514
969,-0.99994,1.1366,0.08535,-1.1366
970,-0.99994,1.1366,0.12225,-1.1366
971,-0.99994,1.1874,0.15923,-1.1874
972,-0.99994,1.3125,0.27007,-1.3125
973,-0.99994,1.5054,0.41782,-1.5054
974,-0.99994,1.2468,0.27007,-1.2468
975,-0.99994,1.1811,0.2331,-1.1811
976,-0.99994,1.1662,0.2331,-1.1662
977,-0.99994,1.1217,0.2331,-1.1217
978,-0.99994,1.3506,0.38085,-1.3506
979,-0.99994,1.3125,0.38085,-1.3125
980,-0.99994,1.2553,0.34395,-1.2553
981,-0.99994,1.4672,0.5286,-1.4672
982,-0.99994,1.3358,0.45473,-1.3358
983,-0.99994,1.3422,0.4917,-1.3422
984,-0.99994,1.2913,0.45473,-1.2913
985,-0.99994,1.9017,0.86108,-1.9017
986,-0.99994,1.2404,0.45473,-1.2404
987,-0.99994,1.5647,0.71333,-1.5647
988,-0.99994,1.7173,0.7872,-1.7173
989,-0.99994,1.3867,0.63945,-1.3867
990,-0.99994,1.4969,0.71333,-1.4969
991,-0.99994,1.5202,0.7503,-1.5202
992,-0.99994,1.7258,0.89805,-1.7258
993,-0.99994,1.9759,1.0829,-1.9759
994,-0.99994,1.7703,0.97193,-1.7703
995,-0.99994,1.8509,1.0458,-1.8509
996,-0.99994,1.6961,0.97193,-1.6961
997,-0.99994,1.5711,0.93502,-1.5711
998,-0.99994,1.6516,1.0089,-1.6516
999,-0.99994,1.5414,0.93502,-1.5414
1000,-0.99994,1.6516,1.0458,-1.6516
1001,-0.99994,1.9102,1.2305,-1.9102
1002,-0.99994,1.4757,0.97193,-1.4757
1003,-0.99994,1.7703,1.1933,-1.7703
1004,-0.99994,1.7025,1.1567,-1.7025
1005,-0.99994,1.7703,1.2305,-1.7703
1006,-0.99994,1.7322,1.2305,-1.7322
1007,-0.99994,1.4905,1.0829,-1.4905
1008,-0.99994,1.5774,1.1933,-1.5774
1009,-0.99994,1.5711,1.1933,-1.5711
1010,-0.99994,1.6368,1.2678,-1.6368
1011,-0.99994,1.6898,1.3416,-1.6898
1012,-0.99994,1.711,1.3416,-1.711
1013,-0.99994,1.4312,1.1933,-1.4312
1014,-0.99994,1.5202,1.2678,-1.5202
1015,-0.99994,1.41,1.2305,-1.41
1016,-0.99994,1.4757,1.3043,-1.4757
1017,-0.99994,1.3951,1.2678,-1.3951
1018,-0.99994,1.5266,1.3781,-1.5266
1019,-0.99994,1.3803,1.2678,-1.3803
1020,-0.99994,1.5774,1.452,-1.5774
1021,-0.99994,1.357,1.3043,-1.357
1022,-0.99994,1.4524,1.4154,-1.4524
1023,-0.99994,1.2913,1.3043,-1.2913
1024,-0.99994,1.5499,1.4892,-1.5499
1025,-0.99994,1.5202,1.4892,-1.5202
1026,-0.99994,1.5499,1.5258,-1.5499
1027,-0.99994,1.4757,1.5258,-1.4757
1028,-0.99994,1.6813,1.674,-1.6813
1029,-0.99994,1.4248,1.5258,-1.4248
1030,-0.99994,1.41,1.5258,-1.41
1031,-0.99994,1.7618,1.7844,-1.7618
1032,-0.99994,1.2765,1.4892,-1.2765
1033,-0.99994,1.41,1.6002,-1.41
1034,-0.99994,1.1811,1.452,-1.1811
1035,-0.99994,1.4163,1.6368,-1.4163
1036,-0.99994,1.2468,1.5258,-1.2468
1037,-0.99994,1.4672,1.7106,-1.4672
1038,-0.99994,1.0412,1.452,-1.0412
1039,-0.99994,1.2256,1.6002,-1.2256
1040,-0.99994,1.1217,1.5258,-1.1217
1041,-0.99994,0.88645,1.3781,-0.88645
1042,-0.99994,1.0263,1.4892,-1.0263
1043,-0.99994,1.1154,1.563,-1.1154
1044,-0.99994,0.94579,1.4892,-0.94579
1045,-0.99994,0.8271,1.4154,-0.8271
1046,-0.99994,0.92248,1.4892,-0.92248
1047,-0.99994,0.82074,1.452,-0.82074
1048,-0.99994,0.37774,1.1567,-0.37774
1049,-0.99994,0.79106,1.4154,-0.79106
1050,-0.99994,0.62997,1.3416,-0.62997
1051,-0.99994,0.61514,1.3416,-0.61514
1052,-0.99994,0.49644,1.2678,-0.49644
1053,-0.99994,0.55579,1.3043,-0.55579
1054,-0.99994,0.38622,1.2305,-0.38622
1055,-0.99994,0.59182,1.3416,-0.59182
1056,-0.99994,0.46041,1.3043,-0.46041
1057,-0.99994,0.26116,1.1567,-0.26116
1058,-0.99994,0.63633,1.4154,-0.63633
1059,-0.99994,0.74019,1.4892,-0.74019
1060,-0.99994,0.56215,1.3781,-0.56215
1061,-0.99994,0.32051,1.1933,-0.32051
1062,-0.99994,0.26752,1.2305,-0.26752
1063,-0.99994,0.35019,1.2678,-0.35019
1064,-0.99994,0.43709,1.3043,-0.43709
1065,-0.99994,0.31204,1.2305,-0.31204
1066,-0.99994,0.276,1.2305,-0.276
1067,-0.99994,0.23785,1.1933,-0.23785
1068,-0.99994,0.24633,1.1933,-0.24633
1069,-0.99994,-0.018622,1.0458,0.018622
1070,-0.99994,0.2972,1.2305,-0.2972
1071,-0.99994,0.07676,1.0829,-0.07676
1072,-0.99994,0.13611,1.1195,-0.13611
1073,-0.99994,-0.039818,1.0089,0.039818
1074,-0.99994,0.1573,1.1933,-0.1573
1075,-0.99994,0.061923,1.1195,-0.061923
1076,-0.99994,-0.039818,1.0458,0.039818
1077,-0.99994,0.097956,1.1567,-0.097956
1078,-0.99994,0.12763,1.1567,-0.12763
1079,-0.99994,0.22513,1.2305,-0.22513
1080,-0.99994,0.061923,1.1195,-0.061923
1081,-0.99994,0.18698,1.1933,-0.18698
1082,-0.99994,-0.0037849,1.0829,0.0037849
1083,-0.99994,0.055564,1.1195,-0.055564
1084,-0.99994,-0.17971,0.97193,0.17971
1085,-0.99994,-0.34928,0.86108,0.34928
1086,-0.99994,-0.114,0.97193,0.114
1087,-0.99994,0.040727,1.0829,-0.040727
1088,-0.99994,-0.65238,0.63945,0.65238
1089,-0.99994,-0.40227,0.7872,0.40227
1090,-0.99994,-0.34292,0.82417,0.34292
1091,-0.99994,-0.58455,0.67642,0.58455
1092,-0.99994,-0.35776,0.82417,0.35776
1093,-0.99994,-0.53368,0.71333,0.53368
1094,-0.99994,-0.40227,0.7503,0.40227
1095,-0.99994,-0.5782,0.63945,0.5782
1096,-0.99994,-0.7838,0.5286,0.7838
1097,-0.99994,-0.56972,0.63945,0.56972
1098,-0.99994,-0.69689,0.56558,0.69689
1099,-0.99994,-0.54852,0.63945,0.54852
1100,-0.99994,-0.59303,0.60255,0.59303
1101,-0.99994,-0.58455,0.60255,0.58455
1102,-0.99994,-0.68841,0.5286,0.68841
1103,-0.99994,-0.62271,0.5286,0.62271
1104,-0.99994,-0.51249,0.60255,0.51249
1105,-0.99994,-0.71809,0.4917,0.71809
1106,-0.99994,-0.71809,0.4917,0.71809
1107,-0.99994,-0.83467,0.38085,0.83467
1108,-0.99994,-1.0042,0.27007,1.0042
1109,-0.99994,-1.0042,0.27007,1.0042
1110,-0.99994,-1.0127,0.2331,1.0127
1111,-0.99994,-1.1526,0.12225,1.1526
1112,-0.99994,-1.0721,0.19613,1.0721
1113,-0.99994,-1.284,0.011474,1.284
1114,-0.99994,-1.2395,0.048378,1.2395
1115,-0.99994,-1.1145,0.08535,1.1145
1116,-0.99994,-0.92369,0.19613,0.92369
1117,-0.99994,-1.2183,-0.025497,1.2183
1118,-0.99994,-1.1738,0.011474,1.1738
1119,-0.99994,-0.63754,0.34395,0.63754
1120,-0.99994,-1.0784,0.048378,1.0784
1121,-0.99994,-1.2543,-0.062402,1.2543
1122,-0.99994,-1.0636,0.011474,1.0636
1123,-0.99994,-1.2395,-0.099373,1.2395
1124,-0.99994,-1.4621,-0.2841,1.4621
1125,-0.99994,-1.0339,-0.025497,1.0339
1126,-0.99994,-1.4536,-0.321,1.4536
1127,-0.99994,-1.5193,-0.35797,1.5193
1128,-0.99994,-1.5935,-0.43185,1.5935
1129,-0.99994,-1.3794,-0.2841,1.3794
1130,-0.99994,-1.6677,-0.50572,1.6677
1131,-0.99994,-1.4833,-0.39488,1.4833
1132,-0.99994,-1.6889,-0.5796,1.6889
1133,-0.99994,-1.8139,-0.69045,1.8139
1134,-0.99994,-1.6083,-0.54269,1.6083
1135,-0.99994,-1.6592,-0.61657,1.6592
1136,-0.99994,-1.6168,-0.5796,1.6168
1137,-0.99994,-1.8288,-0.76432,1.8288
1138,-0.99994,-1.8076,-0.80129,1.8076
